### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,258,7711,-26.8538,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7936,9545,1
1,1623,5527,1
2,3614,1326,1
3,4117,9853,1
4,7409,539,1
5,5131,9731,1
6,8239,1807,1
7,99,6100,1
8,7257,4114,1
9,7974,7964,1
10,7572,4015,1
11,116,9034,1
12,9781,3820,1
13,35,9662,1
14,9848,7547,1
15,7457,5837,1
16,6826,4611,1
17,1024,6722,1
18,5242,7487,1
19,63,839,1
20,7548,6158,1
21,3271,9351,1
22,1336,6837,1
23,7367,2870,1
24,96,8636,1
25,6719,205,1
26,2388,7153,1
27,7817,715,1
28,2218,9927,1
29,135,6901,1
30,8083,5861,1
31,3095,9751,1
32,6191,4269,1
33,3216,6359,1
34,9746,5419,1
35,1696,3737,1
36,3213,7116,1
37,8796,7612,1
38,7866,157,1
39,8811,6923,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
