### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,610,1046,143.07,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7305,9090,1
1,12,5505,1
2,1193,9236,1
3,1021,8062,1
4,2947,5944,1
5,4970,6938,1
6,5641,8868,1
7,2121,314,1
8,5113,7375,1
9,5628,4531,1
10,2719,4020,1
11,926,7428,1
12,1388,3730,1
13,2068,1597,1
14,5279,2673,1
15,7119,42,1
16,5742,5391,1
17,9537,9690,1
18,8623,648,1
19,6515,7473,1
20,9178,9222,1
21,8687,3678,1
22,3015,3269,1
23,5987,1432,1
24,4654,2445,1
25,1071,2183,1
26,5140,9217,1
27,8159,7606,1
28,6368,4288,1
29,6894,3477,1
30,6354,4515,1
31,8730,2860,1
32,4018,109,1
33,8767,540,1
34,9792,4975,1
35,3533,4997,1
36,7313,2226,1
37,6475,6084,1
38,5781,9442,1
39,4660,7553,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
