### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,2246,7996,15.4524,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5475,5261,1
1,8898,5359,1
2,4360,2593,1
3,5632,7257,1
4,8245,8127,1
5,934,2900,1
6,4146,1790,1
7,9792,9225,1
8,3479,700,1
9,2825,2224,1
10,152,2625,1
11,8564,3511,1
12,8456,6918,1
13,7515,1124,1
14,6935,6684,1
15,2282,9825,1
16,2419,9729,1
17,5591,9737,1
18,9575,3186,1
19,8963,643,1
20,7619,2983,1
21,9654,8205,1
22,2095,2816,1
23,9230,5672,1
24,1729,1729,1
25,5334,4069,1
26,1234,8445,1
27,5567,4189,1
28,5763,3687,1
29,1112,5678,1
30,5009,6838,1
31,8374,8003,1
32,2465,6107,1
33,6717,3079,1
34,7501,5557,1
35,3408,9836,1
36,8448,5528,1
37,8294,3712,1
38,1836,3005,1
39,1649,8807,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
