### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6228,4633,82.622,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,4127,3586,1
1,9655,1441,1
2,1503,3460,1
3,4594,3740,1
4,5761,3740,1
5,3409,2996,1
6,1243,2279,1
7,4741,7814,1
8,2656,6433,1
9,1074,8530,1
10,2986,7641,1
11,4992,4297,1
12,9016,8527,1
13,5613,3577,1
14,1847,4188,1
15,1573,1371,1
16,9460,8984,1
17,5733,3274,1
18,9136,4135,1
19,3277,6455,1
20,5845,7463,1
21,3923,6882,1
22,1123,5307,1
23,8233,877,1
24,8726,95,1
25,6051,7429,1
26,1029,5024,1
27,7907,2674,1
28,8990,6973,1
29,3686,9902,1
30,4398,733,1
31,5170,9659,1
32,7592,4589,1
33,1400,1606,1
34,9744,5374,1
35,6813,6937,1
36,4516,601,1
37,867,1407,1
38,9890,2529,1
39,739,5678,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
