### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3534,3475,-108.473,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,8708,3102,1
1,6656,8390,1
2,2551,1033,1
3,1967,8528,1
4,1469,2202,1
5,3125,634,1
6,8889,8794,1
7,3227,3634,1
8,299,9865,1
9,4582,4751,1
10,5975,3903,1
11,4029,4354,1
12,3053,8701,1
13,4273,6495,1
14,4665,6172,1
15,7877,4949,1
16,5208,4092,1
17,1272,6932,1
18,7614,8272,1
19,5854,7033,1
20,6887,622,1
21,7702,3361,1
22,7598,5961,1
23,5669,5066,1
24,1224,9878,1
25,7522,2073,1
26,9678,2987,1
27,4609,4608,1
28,6645,69,1
29,5894,6768,1
30,1540,8663,1
31,5731,1779,1
32,710,4233,1
33,5335,5413,1
34,8813,1266,1
35,7002,919,1
36,9833,89,1
37,1800,2875,1
38,4836,1892,1
39,1716,9606,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
