### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,2309,1850,177.543,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3157,651,1
1,7828,9729,1
2,3677,6856,1
3,7833,699,1
4,5455,9761,1
5,6966,9018,1
6,6111,6823,1
7,1250,7150,1
8,4351,5682,1
9,4970,752,1
10,1681,7491,1
11,8649,2033,1
12,838,4858,1
13,6170,8679,1
14,96,841,1
15,9780,7280,1
16,9358,8706,1
17,6038,1508,1
18,1839,6630,1
19,8172,9124,1
20,1173,3341,1
21,99,5376,1
22,3711,9874,1
23,9315,8362,1
24,8641,1080,1
25,4160,2307,1
26,8682,1646,1
27,406,6627,1
28,7487,5593,1
29,8806,4569,1
30,1934,8815,1
31,4810,5411,1
32,6652,6573,1
33,4845,2082,1
34,1350,1837,1
35,2201,5988,1
36,2580,9788,1
37,4573,4727,1
38,5103,1441,1
39,1354,4819,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
