### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,4488,6649,-118.879,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,2615,5774,1
1,1778,6720,1
2,9260,5176,1
3,3417,4304,1
4,7694,1198,1
5,7862,6352,1
6,4058,7501,1
7,3943,8092,1
8,2390,7470,1
9,8977,1947,1
10,7583,3039,1
11,1904,5912,1
12,2077,8646,1
13,4157,119,1
14,8840,8533,1
15,4658,9042,1
16,3855,4141,1
17,6876,3727,1
18,4665,7856,1
19,5445,9905,1
20,4803,2425,1
21,4152,2080,1
22,6673,3853,1
23,1175,4079,1
24,4635,6409,1
25,884,2174,1
26,921,1669,1
27,942,7711,1
28,3843,5711,1
29,7396,5451,1
30,9373,419,1
31,9958,7345,1
32,5642,677,1
33,6341,9941,1
34,7382,8205,1
35,3649,2421,1
36,4246,1436,1
37,4314,2657,1
38,1404,2623,1
39,8055,5815,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
