### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,352,581,57.4215,0,255,0,0,100,1,1
1,295,295,66.0915,0,255,0,0,100,1,1
2,103,698,41.5745,0,255,0,0,100,1,1
3,208,582,-13.3318,0,255,0,0,100,1,1
4,353,436,169.648,0,255,0,0,100,1,1
5,416,447,13.8472,0,255,0,0,100,1,1
6,662,792,-95.8065,0,255,0,0,100,1,1
7,153,613,158.688,0,255,0,0,100,1,1
8,432,535,54.8712,0,255,0,0,100,1,1
9,274,550,124.174,0,255,0,0,100,1,1
10,666,537,-139.497,0,255,0,0,100,1,1
11,731,491,5.23437,0,255,0,0,100,1,1
12,505,287,81.9504,0,255,0,0,100,1,1
13,111,311,63.4399,0,255,0,0,100,1,1
14,457,924,-4.64586,0,255,0,0,100,1,1
15,202,539,-60.9283,0,255,0,0,100,1,1
16,410,697,152.05,0,255,0,0,100,1,1
17,347,946,81.925,0,255,0,0,100,1,1
18,840,650,-80.56,0,255,0,0,100,1,1
19,160,168,45.6601,0,255,0,0,100,1,1
20,81,502,28.3393,0,255,0,0,100,1,1
21,548,245,-94.8777,0,255,0,0,100,1,1
22,362,684,148.915,0,255,0,0,100,1,1
23,519,528,-90.077,0,255,0,0,100,1,1
24,284,868,-165.983,0,255,0,0,100,1,1
25,380,57,-100.351,0,255,0,0,100,1,1
26,898,744,124.394,0,255,0,0,100,1,1
27,788,481,-167.582,0,255,0,0,100,1,1
28,563,276,26.1308,0,255,0,0,100,1,1
29,867,701,17.677,0,255,0,0,100,1,1
30,68,450,-65.8116,0,255,0,0,100,1,1
31,922,678,4.66701,0,255,0,0,100,1,1
32,268,860,-137.713,0,255,0,0,100,1,1
33,636,906,162.569,0,255,0,0,100,1,1
34,518,540,174.36,0,255,0,0,100,1,1
35,568,257,7.65945,0,255,0,0,100,1,1
36,443,461,-32.2152,0,255,0,0,100,1,1
37,81,491,-146.457,0,255,0,0,100,1,1
38,655,563,26.6629,0,255,0,0,100,1,1
39,651,232,-170.266,0,255,0,0,100,1,1
40,312,172,-65.6928,0,255,0,0,100,1,1
41,146,730,91.3321,0,255,0,0,100,1,1
