### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6952,7192,93.3581,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,2930,690,1
1,8977,4544,1
2,1887,8286,1
3,7846,5497,1
4,7944,7211,1
5,4903,5851,1
6,4126,9301,1
7,5295,761,1
8,6358,1441,1
9,2159,7791,1
10,8780,9898,1
11,5968,8469,1
12,1660,2741,1
13,7003,7579,1
14,8742,2380,1
15,4011,4175,1
16,9672,2351,1
17,3201,4416,1
18,8423,9558,1
19,6675,651,1
20,7097,1740,1
21,7094,793,1
22,616,7580,1
23,2786,2480,1
24,5902,1605,1
25,7834,6646,1
26,1001,695,1
27,1057,5857,1
28,1549,1625,1
29,8548,2837,1
30,3188,7299,1
31,6726,2890,1
32,1667,2182,1
33,9345,3672,1
34,5285,940,1
35,2408,7761,1
36,6957,2423,1
37,4874,9530,1
38,6656,4316,1
39,6364,4084,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
