### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,513,5530,-114.27,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,6932,6529,1
1,8012,1063,1
2,1751,3728,1
3,3243,7634,1
4,2395,4500,1
5,4072,5680,1
6,8280,6198,1
7,7271,9075,1
8,9922,3339,1
9,4877,5803,1
10,3179,3619,1
11,6541,7771,1
12,1285,7826,1
13,1737,6392,1
14,50,2116,1
15,5666,7943,1
16,1926,5860,1
17,771,5808,1
18,8701,3747,1
19,2571,1903,1
20,9797,7899,1
21,4341,1824,1
22,120,4240,1
23,7992,7641,1
24,8781,7171,1
25,5045,6024,1
26,691,8762,1
27,558,7611,1
28,7532,7589,1
29,3348,1001,1
30,3418,9349,1
31,600,6685,1
32,4116,1565,1
33,2467,2462,1
34,2003,3158,1
35,3502,5844,1
36,1456,1706,1
37,9346,6073,1
38,8991,3327,1
39,5312,7214,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
