### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,4627,8798,-88.8393,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,697,8603,1
1,6264,9327,1
2,3937,6374,1
3,6730,288,1
4,6418,2543,1
5,6654,2457,1
6,8856,9251,1
7,51,4115,1
8,104,443,1
9,1729,6681,1
10,7698,1074,1
11,8035,8786,1
12,9634,3730,1
13,4593,2826,1
14,9029,2315,1
15,5391,3695,1
16,4534,9536,1
17,4567,1650,1
18,6810,5150,1
19,4986,4767,1
20,6899,6221,1
21,8196,5538,1
22,4788,22,1
23,3991,347,1
24,350,5834,1
25,1508,7416,1
26,7485,66,1
27,337,9697,1
28,1448,2933,1
29,5026,2462,1
30,5754,2956,1
31,5078,1358,1
32,2702,4859,1
33,4840,5827,1
34,887,1541,1
35,4001,8127,1
36,6356,7543,1
37,1413,1198,1
38,3784,2684,1
39,5452,3182,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
