### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,8045,5259,102.482,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,1367,8395,1
1,6554,6222,1
2,5445,9775,1
3,4938,9068,1
4,3031,3530,1
5,1765,5312,1
6,3462,1987,1
7,105,2352,1
8,7224,5893,1
9,3142,5871,1
10,3244,9365,1
11,6562,7924,1
12,9112,5597,1
13,4940,853,1
14,2031,8479,1
15,3894,3666,1
16,9288,8996,1
17,9023,1811,1
18,3367,3228,1
19,6974,451,1
20,4244,8490,1
21,4926,4849,1
22,8869,3032,1
23,7097,3034,1
24,5653,3354,1
25,4168,5913,1
26,3112,2378,1
27,9710,5566,1
28,8305,9398,1
29,9494,2925,1
30,8598,2378,1
31,5562,6892,1
32,9612,6997,1
33,4075,7107,1
34,2482,2247,1
35,7089,5623,1
36,416,1444,1
37,2854,2235,1
38,8391,8940,1
39,5355,8349,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
