### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7671,1437,-69.4912,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,9639,7045,1
1,652,3211,1
2,3107,2708,1
3,1492,3096,1
4,5545,2513,1
5,5926,9013,1
6,4591,3561,1
7,7282,7788,1
8,7824,1378,1
9,612,7405,1
10,7388,8613,1
11,8558,7904,1
12,9472,850,1
13,9441,1517,1
14,2843,821,1
15,2947,1061,1
16,3303,4026,1
17,4292,2042,1
18,60,6385,1
19,5133,5060,1
20,8765,8628,1
21,2490,749,1
22,8684,6728,1
23,357,1139,1
24,5369,7122,1
25,2996,5776,1
26,325,3306,1
27,1891,1977,1
28,2032,8861,1
29,2829,5943,1
30,4128,4895,1
31,723,8624,1
32,5627,5318,1
33,4324,8245,1
34,3609,3582,1
35,4638,2938,1
36,3325,9013,1
37,3500,9084,1
38,7232,9564,1
39,1918,5507,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
