### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3110,1445,-12.9808,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7140,8794,1
1,4796,2767,1
2,5065,5872,1
3,8537,5270,1
4,7064,3962,1
5,873,4312,1
6,9399,312,1
7,7636,875,1
8,9935,1215,1
9,5096,1969,1
10,3238,9049,1
11,9807,491,1
12,7227,2588,1
13,8988,8301,1
14,2257,3094,1
15,8202,823,1
16,1050,1941,1
17,1253,6159,1
18,5712,9870,1
19,9676,5459,1
20,5586,315,1
21,3792,3478,1
22,8628,9767,1
23,5046,8144,1
24,5899,1647,1
25,4230,6694,1
26,7904,7147,1
27,9517,1031,1
28,8899,6029,1
29,6155,902,1
30,9522,5068,1
31,9093,5498,1
32,9025,9944,1
33,6857,3696,1
34,9399,1509,1
35,5485,8878,1
36,7326,4978,1
37,5382,940,1
38,3895,704,1
39,6988,7335,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
