### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7008,3017,-149.249,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,6267,6664,1
1,3027,24,1
2,6040,5626,1
3,356,3392,1
4,9479,3259,1
5,8128,8383,1
6,302,637,1
7,1959,7256,1
8,3001,4873,1
9,4435,1621,1
10,8525,6009,1
11,5591,9341,1
12,9064,6801,1
13,8928,986,1
14,8635,880,1
15,4777,5815,1
16,1790,1691,1
17,907,108,1
18,9873,9639,1
19,498,4215,1
20,9364,4349,1
21,4678,9918,1
22,6333,2938,1
23,4563,1337,1
24,9984,6728,1
25,7079,8344,1
26,4018,4249,1
27,6411,2292,1
28,6749,6120,1
29,8317,2365,1
30,8964,4598,1
31,7405,9850,1
32,1059,650,1
33,7424,6238,1
34,7017,980,1
35,6370,3759,1
36,3472,1339,1
37,1936,4875,1
38,3902,281,1
39,4846,2078,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
