### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,529,6478,-81.4209,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,6319,3707,1
1,1205,2158,1
2,3077,8341,1
3,1963,7124,1
4,5387,1976,1
5,6975,25,1
6,9755,6874,1
7,6055,1278,1
8,3303,2531,1
9,3801,2924,1
10,8575,5300,1
11,3088,3134,1
12,4596,3272,1
13,8172,9986,1
14,8731,6712,1
15,8649,1579,1
16,2655,1072,1
17,361,1343,1
18,5921,792,1
19,8801,2861,1
20,7809,2605,1
21,1782,9964,1
22,3652,9634,1
23,3651,7773,1
24,8949,6127,1
25,4412,6851,1
26,7340,6621,1
27,1435,4859,1
28,6338,3160,1
29,7141,1935,1
30,9217,4920,1
31,7383,313,1
32,9099,5363,1
33,3250,6025,1
34,5235,8661,1
35,903,7521,1
36,928,4412,1
37,5272,6961,1
38,1444,9067,1
39,4459,4832,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
