### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,955,8883,-34.8555,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,8322,2060,1
1,4213,6366,1
2,9239,883,1
3,8929,668,1
4,1167,4732,1
5,8495,841,1
6,536,5701,1
7,8731,4375,1
8,8371,4096,1
9,3600,8057,1
10,8882,3067,1
11,5035,9388,1
12,2356,410,1
13,6678,4492,1
14,6460,5335,1
15,764,337,1
16,8609,9595,1
17,3222,2699,1
18,3994,9017,1
19,8317,5548,1
20,4955,8116,1
21,9570,3867,1
22,1486,1395,1
23,4169,2933,1
24,3557,8316,1
25,9390,8223,1
26,3080,5688,1
27,7578,5369,1
28,4882,5162,1
29,9436,398,1
30,4594,9928,1
31,7087,5530,1
32,6154,5475,1
33,6637,8971,1
34,3912,4993,1
35,6933,101,1
36,8273,5841,1
37,1299,743,1
38,1306,8259,1
39,4540,8690,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
