### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,8704,9190,158.54,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3659,5580,1
1,8415,7124,1
2,1097,9643,1
3,6071,6949,1
4,4651,3393,1
5,8639,8334,1
6,757,3276,1
7,122,2057,1
8,916,2564,1
9,5971,7879,1
10,4719,9144,1
11,9322,1623,1
12,629,1912,1
13,2332,206,1
14,1988,9421,1
15,7380,9914,1
16,8934,4412,1
17,9800,9296,1
18,3015,5280,1
19,7261,613,1
20,1716,4703,1
21,2186,955,1
22,881,2299,1
23,5325,2909,1
24,19,7116,1
25,4477,4196,1
26,8090,9173,1
27,5318,1260,1
28,7118,4181,1
29,1465,7315,1
30,3009,7083,1
31,3124,1136,1
32,2314,2733,1
33,8587,7475,1
34,2250,6725,1
35,4430,636,1
36,3561,4752,1
37,907,7276,1
38,1634,4276,1
39,2903,2851,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
