### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7083,8339,51.5478,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,8169,5743,1
1,1181,9469,1
2,5982,8515,1
3,7772,1162,1
4,4758,481,1
5,9192,609,1
6,4876,4731,1
7,8042,5849,1
8,2734,1701,1
9,3419,7159,1
10,8171,7628,1
11,8702,4199,1
12,1821,9291,1
13,9601,768,1
14,9474,1644,1
15,4678,2152,1
16,7913,8743,1
17,1774,193,1
18,4913,7418,1
19,3357,4001,1
20,8561,4200,1
21,9255,7541,1
22,7075,3268,1
23,9573,2480,1
24,7537,7444,1
25,8821,9703,1
26,8096,9804,1
27,2508,9142,1
28,744,989,1
29,2651,3279,1
30,3930,1843,1
31,901,1312,1
32,8075,8995,1
33,7546,3768,1
34,6047,5329,1
35,3764,8877,1
36,2738,8328,1
37,659,7560,1
38,2585,2498,1
39,6031,9099,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
