### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7816,8790,-43.3928,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5154,6474,1
1,3549,3400,1
2,3789,9348,1
3,329,1515,1
4,2406,7716,1
5,4492,6918,1
6,5415,6946,1
7,1536,5825,1
8,1196,7529,1
9,5914,8300,1
10,5912,4064,1
11,4911,6075,1
12,544,7544,1
13,9854,9760,1
14,7108,8395,1
15,2788,2032,1
16,864,8869,1
17,6413,1707,1
18,2143,6489,1
19,7835,8273,1
20,5216,8237,1
21,9700,5309,1
22,9145,6386,1
23,4437,7442,1
24,1316,926,1
25,9509,1491,1
26,5536,578,1
27,9931,1774,1
28,6052,1266,1
29,6094,4906,1
30,490,6461,1
31,2646,2025,1
32,5904,7253,1
33,2593,8031,1
34,930,2272,1
35,3376,75,1
36,5500,2934,1
37,390,2876,1
38,3857,8530,1
39,1294,2064,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
