### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3911,4678,161.855,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5389,6102,1
1,7947,1633,1
2,7328,656,1
3,3471,4882,1
4,4047,3896,1
5,5841,2276,1
6,3963,7640,1
7,437,7874,1
8,5561,2899,1
9,2552,7752,1
10,9885,2463,1
11,5602,7112,1
12,6971,9807,1
13,8591,4208,1
14,4529,6440,1
15,5556,7371,1
16,1016,1188,1
17,5899,2098,1
18,2601,357,1
19,1164,8273,1
20,3527,5284,1
21,989,4561,1
22,1365,7874,1
23,9324,6360,1
24,3536,8764,1
25,2794,8938,1
26,5087,7017,1
27,9506,1207,1
28,3781,8529,1
29,565,4680,1
30,9458,138,1
31,4998,8675,1
32,3104,9722,1
33,5730,9577,1
34,5724,8900,1
35,9827,9857,1
36,8545,1571,1
37,4547,1119,1
38,9664,7479,1
39,9402,1550,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
