### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5434,3186,28.6606,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,2219,3409,1
1,4254,4886,1
2,1283,1357,1
3,3725,4889,1
4,1687,2734,1
5,4567,876,1
6,5205,4546,1
7,7640,3665,1
8,8689,9040,1
9,8314,733,1
10,9616,5696,1
11,423,7240,1
12,9945,4400,1
13,201,3792,1
14,1151,3280,1
15,9313,9777,1
16,2900,2512,1
17,1398,4155,1
18,651,5745,1
19,4092,1228,1
20,3090,9262,1
21,9734,7101,1
22,6246,3328,1
23,6722,7500,1
24,156,4220,1
25,6568,5157,1
26,1874,313,1
27,2302,4402,1
28,1832,7923,1
29,2334,8630,1
30,2174,4778,1
31,9037,8396,1
32,5967,7587,1
33,5499,5892,1
34,3363,6347,1
35,329,2029,1
36,3670,4184,1
37,4528,8566,1
38,47,3104,1
39,9547,7637,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
