### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,1760,3379,32.4777,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3842,6794,1
1,4839,1238,1
2,5539,1356,1
3,5854,4432,1
4,8758,7143,1
5,7421,2546,1
6,6295,7338,1
7,7912,8659,1
8,3453,2872,1
9,3535,8392,1
10,1799,5568,1
11,2630,4892,1
12,7443,6377,1
13,9764,8018,1
14,7178,4845,1
15,2435,5511,1
16,7150,4281,1
17,3008,2649,1
18,4946,3666,1
19,1742,5283,1
20,2475,5305,1
21,2335,9490,1
22,4831,6940,1
23,4413,1106,1
24,9426,4189,1
25,1627,4164,1
26,8642,7705,1
27,4584,9269,1
28,7064,5024,1
29,3685,196,1
30,6599,3377,1
31,9319,547,1
32,8632,4433,1
33,3161,7094,1
34,7361,8226,1
35,9813,1999,1
36,7429,2949,1
37,6290,1993,1
38,3054,8398,1
39,194,7485,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
