### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3970,859,-141.238,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3316,2979,1
1,3780,6254,1
2,6038,1948,1
3,6506,9380,1
4,4240,4637,1
5,6662,9849,1
6,9168,5313,1
7,56,408,1
8,7550,1964,1
9,3045,5774,1
10,7562,4155,1
11,7117,6304,1
12,9908,5247,1
13,615,3740,1
14,393,2493,1
15,3957,5943,1
16,1272,8723,1
17,6057,9145,1
18,515,7538,1
19,8231,368,1
20,3517,9513,1
21,5740,9365,1
22,8741,2081,1
23,5691,5900,1
24,6242,592,1
25,7124,3908,1
26,8048,8321,1
27,5834,5140,1
28,8613,4846,1
29,9641,3943,1
30,8285,5837,1
31,1486,5805,1
32,283,7586,1
33,839,8810,1
34,7461,6550,1
35,20,3279,1
36,893,3992,1
37,4905,7293,1
38,7482,9151,1
39,7199,4124,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
