### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,273,691,-165.749,0,255,0,0,100,1,1
1,104,270,-127.609,0,255,0,0,100,1,1
2,700,643,15.619,0,255,0,0,100,1,1
3,365,791,-161.509,0,255,0,0,100,1,1
4,626,792,-31.6966,0,255,0,0,100,1,1
5,516,529,62.141,0,255,0,0,100,1,1
6,693,563,54.9962,0,255,0,0,100,1,1
7,703,729,-140.645,0,255,0,0,100,1,1
8,572,755,-172.258,0,255,0,0,100,1,1
9,591,766,69.205,0,255,0,0,100,1,1
10,797,147,43.2842,0,255,0,0,100,1,1
11,158,615,-101.791,0,255,0,0,100,1,1
12,370,266,-52.7694,0,255,0,0,100,1,1
13,415,535,125.974,0,255,0,0,100,1,1
14,673,837,-161.277,0,255,0,0,100,1,1
15,643,133,12.8172,0,255,0,0,100,1,1
16,320,801,42.0557,0,255,0,0,100,1,1
17,397,154,-173.085,0,255,0,0,100,1,1
18,817,650,116.103,0,255,0,0,100,1,1
19,415,559,-159.885,0,255,0,0,100,1,1
20,314,887,-105.519,0,255,0,0,100,1,1
21,662,223,-148.719,0,255,0,0,100,1,1
22,654,192,33.3597,0,255,0,0,100,1,1
23,745,367,-47.9896,0,255,0,0,100,1,1
24,847,544,41.4816,0,255,0,0,100,1,1
25,89,437,-86.8694,0,255,0,0,100,1,1
26,358,573,-44.4598,0,255,0,0,100,1,1
27,886,760,140.42,0,255,0,0,100,1,1
28,638,903,115.987,0,255,0,0,100,1,1
29,466,906,-59.2787,0,255,0,0,100,1,1
30,647,741,-167.565,0,255,0,0,100,1,1
31,692,669,-177.28,0,255,0,0,100,1,1
32,702,769,-32.6449,0,255,0,0,100,1,1
33,535,381,-169.529,0,255,0,0,100,1,1
34,775,111,-128.854,0,255,0,0,100,1,1
35,514,197,-144.333,0,255,0,0,100,1,1
36,147,278,-61.549,0,255,0,0,100,1,1
37,246,269,-102.526,0,255,0,0,100,1,1
38,399,110,-168.2,0,255,0,0,100,1,1
39,855,586,-91.4761,0,255,0,0,100,1,1
40,440,334,-37.1604,0,255,0,0,100,1,1
41,634,834,-94.5492,0,255,0,0,100,1,1
42,742,452,60.9142,0,255,0,0,100,1,1
43,812,778,-170.557,0,255,0,0,100,1,1
44,304,864,163.814,0,255,0,0,100,1,1
45,473,349,-170.04,0,255,0,0,100,1,1
46,716,724,57.7624,0,255,0,0,100,1,1
47,246,250,-41.7235,0,255,0,0,100,1,1
48,442,281,11.2586,0,255,0,0,100,1,1
49,817,606,57.2409,0,255,0,0,100,1,1
50,361,134,47.0454,0,255,0,0,100,1,1
51,592,216,-77.9006,0,255,0,0,100,1,1
52,332,667,94.941,0,255,0,0,100,1,1
53,725,725,128.403,0,255,0,0,100,1,1
54,723,156,-0.920474,0,255,0,0,100,1,1
55,638,200,-94.5698,0,255,0,0,100,1,1
56,436,378,-135.384,0,255,0,0,100,1,1
57,194,135,160.776,0,255,0,0,100,1,1
58,191,634,137.311,0,255,0,0,100,1,1
59,773,248,93.2288,0,255,0,0,100,1,1
60,432,584,94.379,0,255,0,0,100,1,1
61,345,779,-31.8423,0,255,0,0,100,1,1
62,414,882,78.3593,0,255,0,0,100,1,1
63,856,703,167.3,0,255,0,0,100,1,1
64,406,468,62.8113,0,255,0,0,100,1,1
65,614,389,169.501,0,255,0,0,100,1,1
66,730,106,137.704,0,255,0,0,100,1,1
67,524,927,-46.0272,0,255,0,0,100,1,1
68,614,849,43.6701,0,255,0,0,100,1,1
69,440,787,-98.8419,0,255,0,0,100,1,1
70,360,937,67.1202,0,255,0,0,100,1,1
71,420,386,-137.431,0,255,0,0,100,1,1
72,546,919,121.198,0,255,0,0,100,1,1
73,849,241,162.641,0,255,0,0,100,1,1
74,723,100,24.2173,0,255,0,0,100,1,1
75,224,304,-169.985,0,255,0,0,100,1,1
76,520,594,-28.4543,0,255,0,0,100,1,1
77,227,789,-126.738,0,255,0,0,100,1,1
78,87,586,27.9319,0,255,0,0,100,1,1
79,726,624,60.4281,0,255,0,0,100,1,1
80,568,472,-112.196,0,255,0,0,100,1,1
81,917,718,-148.672,0,255,0,0,100,1,1
82,597,580,-107.194,0,255,0,0,100,1,1
83,914,440,-17.4267,0,255,0,0,100,1,1
84,554,146,89.9994,0,255,0,0,100,1,1
85,585,643,-50.8151,0,255,0,0,100,1,1
86,656,481,-87.4751,0,255,0,0,100,1,1
87,623,529,-80.578,0,255,0,0,100,1,1
88,807,213,-57.7678,0,255,0,0,100,1,1
89,654,445,113.702,0,255,0,0,100,1,1
90,545,601,-100.315,0,255,0,0,100,1,1
91,594,65,42.6792,0,255,0,0,100,1,1
92,401,910,-117.61,0,255,0,0,100,1,1
93,660,474,169.064,0,255,0,0,100,1,1
94,362,662,177.379,0,255,0,0,100,1,1
95,405,479,164.884,0,255,0,0,100,1,1
96,586,929,-79.3183,0,255,0,0,100,1,1
97,413,48,83.2046,0,255,0,0,100,1,1
98,809,835,-42.8075,0,255,0,0,100,1,1
99,897,469,177.759,0,255,0,0,100,1,1
100,539,85,6.55231,0,255,0,0,100,1,1
101,831,491,39.2879,0,255,0,0,100,1,1
102,671,608,33.582,0,255,0,0,100,1,1
103,227,238,-130.596,0,255,0,0,100,1,1
104,202,302,-111.381,0,255,0,0,100,1,1
105,219,719,42.6834,0,255,0,0,100,1,1
106,540,26,-143.088,0,255,0,0,100,1,1
107,932,473,-156.995,0,255,0,0,100,1,1
108,718,507,-54.9749,0,255,0,0,100,1,1
109,613,647,72.4464,0,255,0,0,100,1,1
110,487,203,-8.88916,0,255,0,0,100,1,1
111,322,900,-61.1518,0,255,0,0,100,1,1
112,812,454,-64.8402,0,255,0,0,100,1,1
113,301,664,41.6219,0,255,0,0,100,1,1
114,700,514,5.62124,0,255,0,0,100,1,1
115,78,549,-76.3562,0,255,0,0,100,1,1
116,574,526,-15.9511,0,255,0,0,100,1,1
117,867,465,114.961,0,255,0,0,100,1,1
118,799,667,33.0933,0,255,0,0,100,1,1
119,405,81,-152.997,0,255,0,0,100,1,1
120,199,366,90.1922,0,255,0,0,100,1,1
121,100,464,78.5487,0,255,0,0,100,1,1
122,230,510,64.1085,0,255,0,0,100,1,1
123,459,638,118.977,0,255,0,0,100,1,1
124,674,175,-144.842,0,255,0,0,100,1,1
125,612,924,46.9028,0,255,0,0,100,1,1
126,582,652,-51.0092,0,255,0,0,100,1,1
127,387,962,91.836,0,255,0,0,100,1,1
128,564,214,-77.6892,0,255,0,0,100,1,1
129,835,606,-145.73,0,255,0,0,100,1,1
130,612,760,40.4749,0,255,0,0,100,1,1
131,279,230,69.6458,0,255,0,0,100,1,1
132,303,287,-112.745,0,255,0,0,100,1,1
133,708,499,102.922,0,255,0,0,100,1,1
134,384,929,64.0852,0,255,0,0,100,1,1
135,645,909,140.728,0,255,0,0,100,1,1
136,712,269,-44.9361,0,255,0,0,100,1,1
137,546,326,30.2675,0,255,0,0,100,1,1
138,454,95,-63.0084,0,255,0,0,100,1,1
139,695,380,34.2569,0,255,0,0,100,1,1
140,153,289,31.9233,0,255,0,0,100,1,1
141,535,491,157.004,0,255,0,0,100,1,1
142,752,210,-105.991,0,255,0,0,100,1,1
143,581,557,-25.7214,0,255,0,0,100,1,1
144,114,283,-42.7576,0,255,0,0,100,1,1
145,684,138,159.02,0,255,0,0,100,1,1
146,782,169,-97.6184,0,255,0,0,100,1,1
147,145,778,9.77697,0,255,0,0,100,1,1
148,353,556,73.211,0,255,0,0,100,1,1
149,726,703,62.6884,0,255,0,0,100,1,1
150,788,393,90.1345,0,255,0,0,100,1,1
151,818,148,138.533,0,255,0,0,100,1,1
152,782,286,-176.043,0,255,0,0,100,1,1
153,793,430,-132.696,0,255,0,0,100,1,1
154,421,958,-4.21958,0,255,0,0,100,1,1
155,675,797,-52.8859,0,255,0,0,100,1,1
156,841,763,152.179,0,255,0,0,100,1,1
157,487,474,-57.8998,0,255,0,0,100,1,1
158,628,583,-149.477,0,255,0,0,100,1,1
159,62,588,54.2162,0,255,0,0,100,1,1
160,521,857,126.728,0,255,0,0,100,1,1
161,703,428,59.721,0,255,0,0,100,1,1
162,272,284,176.21,0,255,0,0,100,1,1
163,488,800,-78.5329,0,255,0,0,100,1,1
164,444,573,16.1535,0,255,0,0,100,1,1
165,810,235,161.773,0,255,0,0,100,1,1
166,209,580,170.568,0,255,0,0,100,1,1
167,742,727,-123.576,0,255,0,0,100,1,1
168,54,549,-65.2158,0,255,0,0,100,1,1
169,799,507,0.410614,0,255,0,0,100,1,1
170,222,689,76.4596,0,255,0,0,100,1,1
171,72,511,160.774,0,255,0,0,100,1,1
172,535,393,23.0677,0,255,0,0,100,1,1
173,298,193,154.793,0,255,0,0,100,1,1
174,722,748,59.2432,0,255,0,0,100,1,1
175,627,299,-143.038,0,255,0,0,100,1,1
176,223,672,-116.807,0,255,0,0,100,1,1
177,498,104,169.099,0,255,0,0,100,1,1
178,862,202,93.937,0,255,0,0,100,1,1
179,605,111,123.97,0,255,0,0,100,1,1
180,715,797,-133.419,0,255,0,0,100,1,1
181,864,685,-123.94,0,255,0,0,100,1,1
182,226,596,-162.46,0,255,0,0,100,1,1
183,152,403,-53.8721,0,255,0,0,100,1,1
184,367,122,118.331,0,255,0,0,100,1,1
185,306,226,21.9835,0,255,0,0,100,1,1
186,723,788,-24.4064,0,255,0,0,100,1,1
187,776,838,-130.22,0,255,0,0,100,1,1
188,272,98,-116.882,0,255,0,0,100,1,1
189,361,354,-81.8091,0,255,0,0,100,1,1
190,355,464,133.421,0,255,0,0,100,1,1
191,273,788,-66.0699,0,255,0,0,100,1,1
192,243,375,-158.637,0,255,0,0,100,1,1
193,537,443,84.1832,0,255,0,0,100,1,1
194,158,322,-179.963,0,255,0,0,100,1,1
195,76,707,0.680861,0,255,0,0,100,1,1
196,152,555,-85.326,0,255,0,0,100,1,1
197,683,495,-134.481,0,255,0,0,100,1,1
198,731,185,152.797,0,255,0,0,100,1,1
199,118,358,-76.4054,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
