### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3277,1425,-167.433,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,649,8532,1
1,5651,7131,1
2,2187,4055,1
3,3795,8013,1
4,9693,6081,1
5,6577,1214,1
6,1592,3249,1
7,6829,9834,1
8,8825,3987,1
9,7418,7271,1
10,4864,7016,1
11,9102,3959,1
12,6996,6782,1
13,1190,6518,1
14,2368,7912,1
15,9564,9556,1
16,8907,731,1
17,4426,4546,1
18,5291,5967,1
19,8900,1409,1
20,2730,4638,1
21,5221,1521,1
22,4367,6966,1
23,6993,8854,1
24,9825,2704,1
25,9543,9226,1
26,8514,609,1
27,3984,9038,1
28,9268,9820,1
29,7942,8630,1
30,3104,1649,1
31,81,537,1
32,4021,8651,1
33,9228,5502,1
34,4659,8467,1
35,745,6986,1
36,8359,5692,1
37,1105,3807,1
38,114,6059,1
39,5867,2494,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
