### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,438,199,-38.8811,0,255,0,0,100,1,1
1,64,480,-150.112,0,255,0,0,100,1,1
2,291,869,-161.971,0,255,0,0,100,1,1
3,181,404,140.92,0,255,0,0,100,1,1
4,417,419,143.075,0,255,0,0,100,1,1
5,363,45,86.7979,0,255,0,0,100,1,1
6,413,88,-78.7847,0,255,0,0,100,1,1
7,800,784,-107.999,0,255,0,0,100,1,1
8,559,795,-22.9686,0,255,0,0,100,1,1
9,401,174,135.479,0,255,0,0,100,1,1
10,393,171,13.3061,0,255,0,0,100,1,1
11,346,922,107.256,0,255,0,0,100,1,1
12,332,436,-45.9714,0,255,0,0,100,1,1
13,755,501,141.038,0,255,0,0,100,1,1
14,390,57,-10.1806,0,255,0,0,100,1,1
15,624,304,162.144,0,255,0,0,100,1,1
16,891,632,-159.639,0,255,0,0,100,1,1
17,379,813,-141.721,0,255,0,0,100,1,1
18,148,195,-138.034,0,255,0,0,100,1,1
19,621,486,-153.214,0,255,0,0,100,1,1
20,838,219,-113.526,0,255,0,0,100,1,1
21,145,210,136.22,0,255,0,0,100,1,1
22,159,745,-94.4175,0,255,0,0,100,1,1
23,146,388,38.0033,0,255,0,0,100,1,1
24,609,721,-92.0511,0,255,0,0,100,1,1
25,362,832,61.9215,0,255,0,0,100,1,1
26,423,491,-154.134,0,255,0,0,100,1,1
27,202,496,-18.3513,0,255,0,0,100,1,1
28,387,746,-41.913,0,255,0,0,100,1,1
29,588,413,64.8125,0,255,0,0,100,1,1
30,49,482,24.0427,0,255,0,0,100,1,1
31,176,263,46.5736,0,255,0,0,100,1,1
32,319,679,12.514,0,255,0,0,100,1,1
33,686,349,150.232,0,255,0,0,100,1,1
34,736,295,-102.735,0,255,0,0,100,1,1
35,458,965,4.13748,0,255,0,0,100,1,1
36,862,675,117.868,0,255,0,0,100,1,1
37,168,226,-60.9355,0,255,0,0,100,1,1
38,368,829,-166.492,0,255,0,0,100,1,1
39,528,963,40.1003,0,255,0,0,100,1,1
40,358,289,84.7974,0,255,0,0,100,1,1
