### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3049,9622,-64.7365,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5207,3824,1
1,5933,5561,1
2,6889,1576,1
3,8243,8870,1
4,2873,1953,1
5,7645,2836,1
6,2770,2129,1
7,5380,6600,1
8,500,2452,1
9,687,5313,1
10,8808,4129,1
11,9331,965,1
12,9635,4553,1
13,5462,949,1
14,9391,622,1
15,6036,5985,1
16,5055,4309,1
17,112,5867,1
18,3088,2113,1
19,4466,3522,1
20,7743,4817,1
21,7097,7390,1
22,4231,8225,1
23,9343,9489,1
24,9771,5469,1
25,7583,844,1
26,5696,2054,1
27,8323,3350,1
28,3006,7702,1
29,479,5731,1
30,8972,5041,1
31,7222,2553,1
32,4932,91,1
33,7464,9979,1
34,8760,5520,1
35,2550,4093,1
36,9610,6841,1
37,8887,7118,1
38,8953,8286,1
39,3401,8664,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
