### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3245,3336,-100.574,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,9704,2245,1
1,9874,6199,1
2,1830,9643,1
3,3756,1139,1
4,4753,8473,1
5,2098,5844,1
6,6903,387,1
7,3614,7640,1
8,1405,3623,1
9,3113,3428,1
10,4872,1513,1
11,8512,282,1
12,7360,9470,1
13,3967,7703,1
14,2986,1748,1
15,3073,5801,1
16,9400,3558,1
17,6309,9763,1
18,6600,7350,1
19,5913,7931,1
20,2912,4487,1
21,5656,8021,1
22,8316,4457,1
23,2793,2101,1
24,317,4288,1
25,1394,4388,1
26,5690,2000,1
27,6430,3969,1
28,8657,362,1
29,8832,6990,1
30,5007,513,1
31,7049,5170,1
32,1755,9789,1
33,7789,4148,1
34,4455,9485,1
35,2214,6696,1
36,3331,5895,1
37,5423,186,1
38,4214,6595,1
39,6310,7515,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
