### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,9045,2111,34.7071,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,6009,3962,1
1,8630,2726,1
2,4025,5717,1
3,7355,4664,1
4,8203,3497,1
5,9506,4633,1
6,8644,4238,1
7,7480,5207,1
8,8113,754,1
9,1958,2155,1
10,584,2645,1
11,6899,1925,1
12,9354,8836,1
13,6514,9592,1
14,1193,8604,1
15,9298,9544,1
16,3178,6615,1
17,3221,384,1
18,4788,3318,1
19,2752,7145,1
20,9785,2324,1
21,4077,7909,1
22,7962,8784,1
23,435,6119,1
24,7846,8537,1
25,92,7071,1
26,4015,1078,1
27,6006,6584,1
28,7891,9669,1
29,7408,1070,1
30,1932,4546,1
31,7702,8121,1
32,4285,9917,1
33,3283,7210,1
34,1781,6574,1
35,4085,7568,1
36,3847,6966,1
37,5918,1983,1
38,580,8160,1
39,6454,7350,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
