### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,696,502,-21.9746,0,255,0,0,100,1,1
1,699,436,-156.434,0,255,0,0,100,1,1
2,179,466,124.319,0,255,0,0,100,1,1
3,865,396,67.9336,0,255,0,0,100,1,1
4,338,80,105.448,0,255,0,0,100,1,1
5,387,895,19.9711,0,255,0,0,100,1,1
6,283,713,-46.1609,0,255,0,0,100,1,1
7,570,87,-85.8188,0,255,0,0,100,1,1
8,806,437,3.42861,0,255,0,0,100,1,1
9,782,774,-28.0961,0,255,0,0,100,1,1
10,476,886,100.784,0,255,0,0,100,1,1
11,442,401,-59.1516,0,255,0,0,100,1,1
12,410,514,-65.3724,0,255,0,0,100,1,1
13,278,844,-0.454559,0,255,0,0,100,1,1
14,681,452,88.8109,0,255,0,0,100,1,1
15,441,703,-150.802,0,255,0,0,100,1,1
16,548,860,0.321944,0,255,0,0,100,1,1
17,640,193,-42.0288,0,255,0,0,100,1,1
18,792,288,82.5118,0,255,0,0,100,1,1
19,442,382,13.8979,0,255,0,0,100,1,1
20,378,717,-12.1463,0,255,0,0,100,1,1
21,675,135,68.4081,0,255,0,0,100,1,1
22,307,446,-47.2614,0,255,0,0,100,1,1
23,413,215,-104.899,0,255,0,0,100,1,1
24,83,295,139.148,0,255,0,0,100,1,1
25,138,437,-48.3774,0,255,0,0,100,1,1
26,304,319,-112.896,0,255,0,0,100,1,1
27,821,345,159.752,0,255,0,0,100,1,1
28,47,442,27.6782,0,255,0,0,100,1,1
29,617,749,-81.0857,0,255,0,0,100,1,1
30,548,228,-149.361,0,255,0,0,100,1,1
31,664,499,44.217,0,255,0,0,100,1,1
32,570,389,173.814,0,255,0,0,100,1,1
33,304,685,104.71,0,255,0,0,100,1,1
34,498,539,120.934,0,255,0,0,100,1,1
35,428,113,157.5,0,255,0,0,100,1,1
36,785,315,-172.303,0,255,0,0,100,1,1
37,583,899,-18.3889,0,255,0,0,100,1,1
38,769,881,46.9895,0,255,0,0,100,1,1
39,843,518,-35.2126,0,255,0,0,100,1,1
40,917,325,-116.427,0,255,0,0,100,1,1
41,294,786,-161.981,0,255,0,0,100,1,1
42,875,683,179.97,0,255,0,0,100,1,1
43,276,550,-63.3039,0,255,0,0,100,1,1
44,546,346,100.483,0,255,0,0,100,1,1
45,844,329,-64.5616,0,255,0,0,100,1,1
46,283,774,22.6664,0,255,0,0,100,1,1
47,531,182,-35.0329,0,255,0,0,100,1,1
48,359,327,142.204,0,255,0,0,100,1,1
49,635,247,-75.3605,0,255,0,0,100,1,1
50,868,665,35.9636,0,255,0,0,100,1,1
51,126,547,-92.7865,0,255,0,0,100,1,1
52,200,302,47.3413,0,255,0,0,100,1,1
53,510,874,-20.9189,0,255,0,0,100,1,1
54,889,751,-62.7066,0,255,0,0,100,1,1
55,458,573,-131.139,0,255,0,0,100,1,1
56,837,718,1.53505,0,255,0,0,100,1,1
57,280,278,-171.533,0,255,0,0,100,1,1
58,612,424,61.1272,0,255,0,0,100,1,1
59,729,842,1.58622,0,255,0,0,100,1,1
60,513,242,179.6,0,255,0,0,100,1,1
61,715,370,157.246,0,255,0,0,100,1,1
62,550,515,-29.9846,0,255,0,0,100,1,1
63,556,420,-143.935,0,255,0,0,100,1,1
64,822,626,-74.3645,0,255,0,0,100,1,1
65,168,328,144.89,0,255,0,0,100,1,1
66,923,582,-122.84,0,255,0,0,100,1,1
67,546,208,21.6815,0,255,0,0,100,1,1
68,455,897,-173.561,0,255,0,0,100,1,1
69,186,158,10.1896,0,255,0,0,100,1,1
70,337,806,-113.063,0,255,0,0,100,1,1
71,638,902,22.9804,0,255,0,0,100,1,1
72,327,650,-75.5656,0,255,0,0,100,1,1
73,370,59,137.553,0,255,0,0,100,1,1
74,317,424,-170.407,0,255,0,0,100,1,1
75,398,406,-5.53002,0,255,0,0,100,1,1
76,335,680,126.293,0,255,0,0,100,1,1
77,555,335,15.7972,0,255,0,0,100,1,1
78,802,667,83.8012,0,255,0,0,100,1,1
79,790,197,-74.5506,0,255,0,0,100,1,1
80,843,677,-162.503,0,255,0,0,100,1,1
81,367,335,49.0949,0,255,0,0,100,1,1
82,694,363,-96.2028,0,255,0,0,100,1,1
83,213,812,-63.966,0,255,0,0,100,1,1
84,612,503,-145.365,0,255,0,0,100,1,1
85,137,261,57.7762,0,255,0,0,100,1,1
86,262,591,151.519,0,255,0,0,100,1,1
87,375,407,119.151,0,255,0,0,100,1,1
88,548,117,128.093,0,255,0,0,100,1,1
89,755,749,-88.6338,0,255,0,0,100,1,1
90,367,363,-24.2667,0,255,0,0,100,1,1
91,640,319,136.115,0,255,0,0,100,1,1
92,971,512,175.862,0,255,0,0,100,1,1
93,343,729,156.811,0,255,0,0,100,1,1
94,430,313,-157.763,0,255,0,0,100,1,1
95,24,472,131.552,0,255,0,0,100,1,1
96,855,510,177.114,0,255,0,0,100,1,1
97,445,969,-163.621,0,255,0,0,100,1,1
98,291,190,85.9544,0,255,0,0,100,1,1
99,519,129,-77.177,0,255,0,0,100,1,1
100,851,404,-122.994,0,255,0,0,100,1,1
101,709,489,97.5368,0,255,0,0,100,1,1
102,326,387,32.9972,0,255,0,0,100,1,1
103,725,587,-34.6616,0,255,0,0,100,1,1
104,178,452,133.849,0,255,0,0,100,1,1
105,132,491,173.165,0,255,0,0,100,1,1
106,257,493,-62.4893,0,255,0,0,100,1,1
107,516,35,-49.4545,0,255,0,0,100,1,1
108,462,735,-93.0582,0,255,0,0,100,1,1
109,512,939,-116.196,0,255,0,0,100,1,1
110,67,612,92.3292,0,255,0,0,100,1,1
111,671,197,-7.19371,0,255,0,0,100,1,1
112,671,715,117.243,0,255,0,0,100,1,1
113,137,239,-170.588,0,255,0,0,100,1,1
114,520,51,-172.894,0,255,0,0,100,1,1
115,779,753,169.307,0,255,0,0,100,1,1
116,366,801,137.165,0,255,0,0,100,1,1
