### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,8333,4461,-163.245,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,8639,929,1
1,1057,8633,1
2,6748,2750,1
3,1882,2373,1
4,4407,8023,1
5,6272,8846,1
6,1178,9230,1
7,9701,4105,1
8,1824,9408,1
9,8433,3718,1
10,2825,6020,1
11,7547,4162,1
12,4555,5887,1
13,221,6003,1
14,4676,1561,1
15,5775,4752,1
16,5626,2745,1
17,370,9229,1
18,3752,1755,1
19,1357,4726,1
20,1868,6374,1
21,174,4276,1
22,4416,8274,1
23,2440,2246,1
24,2877,7689,1
25,1111,6753,1
26,419,9797,1
27,5463,5526,1
28,9909,3433,1
29,7789,7169,1
30,5142,6734,1
31,2495,5139,1
32,5643,8879,1
33,4655,1080,1
34,2701,5748,1
35,243,1266,1
36,6604,8660,1
37,2325,9788,1
38,3155,3164,1
39,2738,284,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
