### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,2470,2739,169.58,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,1489,2739,1
1,8864,6229,1
2,7987,8053,1
3,2891,3929,1
4,666,5372,1
5,6911,1841,1
6,8708,9199,1
7,839,1582,1
8,3681,8107,1
9,329,7926,1
10,6836,211,1
11,1158,2606,1
12,1273,4122,1
13,6351,6869,1
14,455,4809,1
15,4361,2082,1
16,5119,6378,1
17,5117,1050,1
18,1686,704,1
19,788,5463,1
20,4170,8436,1
21,6562,5767,1
22,7378,4653,1
23,8218,9250,1
24,1910,8275,1
25,9514,2022,1
26,2337,822,1
27,1468,1682,1
28,5999,4250,1
29,8325,2189,1
30,1076,6311,1
31,6234,2995,1
32,5742,2758,1
33,9184,8110,1
34,4768,1815,1
35,4034,1224,1
36,7345,101,1
37,559,3088,1
38,2664,7135,1
39,2187,6139,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
