### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3007,6261,-116.254,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,993,2625,1
1,5450,8523,1
2,5023,9689,1
3,4065,1343,1
4,3488,8910,1
5,4636,9662,1
6,5081,2477,1
7,9673,1489,1
8,1283,5060,1
9,368,313,1
10,5394,3419,1
11,9363,9125,1
12,7067,9304,1
13,765,2894,1
14,1643,3997,1
15,2955,8782,1
16,2345,6100,1
17,8571,2237,1
18,5135,8771,1
19,1159,9523,1
20,7621,997,1
21,8503,3369,1
22,7907,7400,1
23,7288,289,1
24,4609,4119,1
25,7971,1973,1
26,3444,3230,1
27,8199,9718,1
28,618,9969,1
29,3980,4185,1
30,8911,4427,1
31,8840,4903,1
32,6842,3596,1
33,6495,9452,1
34,4710,153,1
35,7086,4275,1
36,5307,4049,1
37,7679,4901,1
38,2076,4976,1
39,9967,8942,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
