### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7916,8230,-71.8722,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,145,9581,1
1,5236,2309,1
2,2334,6430,1
3,964,4553,1
4,3577,5845,1
5,5017,6479,1
6,1019,3162,1
7,3065,3340,1
8,6208,5164,1
9,4870,4670,1
10,1895,3983,1
11,8840,5620,1
12,7676,6617,1
13,809,3844,1
14,5859,2041,1
15,8313,6160,1
16,8828,8717,1
17,8216,8745,1
18,4419,5173,1
19,1553,2466,1
20,7017,2663,1
21,2000,6229,1
22,3268,3607,1
23,7249,5362,1
24,8937,6659,1
25,8671,1260,1
26,685,3702,1
27,9903,799,1
28,6148,9746,1
29,452,4270,1
30,8842,5397,1
31,2880,2172,1
32,1395,8923,1
33,2316,4241,1
34,5513,4477,1
35,4570,8243,1
36,1893,5099,1
37,7913,3062,1
38,3701,2241,1
39,6788,9954,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
