### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5952,2850,66.0206,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,8409,5685,1
1,6638,8152,1
2,3209,8083,1
3,8686,1487,1
4,5759,173,1
5,6058,9355,1
6,3667,6927,1
7,2034,1534,1
8,8486,4068,1
9,1044,4518,1
10,5692,2438,1
11,6024,1064,1
12,6977,5206,1
13,7593,933,1
14,5966,5434,1
15,6415,5639,1
16,3009,7460,1
17,2625,6284,1
18,2618,3620,1
19,648,7105,1
20,6248,44,1
21,2192,5252,1
22,9682,172,1
23,8544,778,1
24,3335,9665,1
25,9168,1272,1
26,9198,1924,1
27,4059,9322,1
28,1290,152,1
29,5919,12,1
30,3837,334,1
31,7224,7260,1
32,5793,9431,1
33,1407,3386,1
34,7996,9965,1
35,2886,8189,1
36,8312,535,1
37,1167,9806,1
38,4838,4977,1
39,5825,6858,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
