### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,332,238,173.591,0,255,0,0,100,1,1
1,128,210,-35.8718,0,255,0,0,100,1,1
2,345,896,84.9583,0,255,0,0,100,1,1
3,574,322,-117.958,0,255,0,0,100,1,1
4,916,613,-121.976,0,255,0,0,100,1,1
5,447,116,-22.5654,0,255,0,0,100,1,1
6,299,158,114.281,0,255,0,0,100,1,1
7,946,639,-56.6777,0,255,0,0,100,1,1
8,457,555,-63.592,0,255,0,0,100,1,1
9,199,553,-173.548,0,255,0,0,100,1,1
10,523,197,85.0475,0,255,0,0,100,1,1
11,366,711,141.14,0,255,0,0,100,1,1
12,231,226,-71.0869,0,255,0,0,100,1,1
13,937,518,79.4251,0,255,0,0,100,1,1
14,486,160,-143.295,0,255,0,0,100,1,1
15,589,356,-46.147,0,255,0,0,100,1,1
16,344,172,-171.344,0,255,0,0,100,1,1
17,764,648,49.6388,0,255,0,0,100,1,1
18,351,401,54.0745,0,255,0,0,100,1,1
19,145,628,10.9008,0,255,0,0,100,1,1
20,315,329,52.4237,0,255,0,0,100,1,1
21,541,407,14.2165,0,255,0,0,100,1,1
22,611,366,-65.1011,0,255,0,0,100,1,1
23,231,850,-61.8034,0,255,0,0,100,1,1
24,540,108,119.273,0,255,0,0,100,1,1
25,913,649,-151.751,0,255,0,0,100,1,1
26,591,53,104.448,0,255,0,0,100,1,1
27,786,685,-80.213,0,255,0,0,100,1,1
28,279,591,-122.687,0,255,0,0,100,1,1
29,661,731,49.4078,0,255,0,0,100,1,1
30,564,69,162.215,0,255,0,0,100,1,1
31,439,489,-68.9241,0,255,0,0,100,1,1
32,843,400,116.06,0,255,0,0,100,1,1
33,598,683,-52.609,0,255,0,0,100,1,1
34,464,345,-44.5142,0,255,0,0,100,1,1
35,226,129,13.0649,0,255,0,0,100,1,1
36,964,508,100.651,0,255,0,0,100,1,1
37,934,652,-150.325,0,255,0,0,100,1,1
38,831,172,77.042,0,255,0,0,100,1,1
39,421,900,-69.6636,0,255,0,0,100,1,1
40,873,222,-61.9325,0,255,0,0,100,1,1
41,318,761,41.0283,0,255,0,0,100,1,1
42,900,580,-129.703,0,255,0,0,100,1,1
43,889,539,-100.18,0,255,0,0,100,1,1
44,579,948,30.4709,0,255,0,0,100,1,1
45,92,364,-62.7491,0,255,0,0,100,1,1
46,507,754,62.8201,0,255,0,0,100,1,1
47,625,516,122.927,0,255,0,0,100,1,1
48,397,67,-132.98,0,255,0,0,100,1,1
49,489,32,-33.4707,0,255,0,0,100,1,1
50,619,670,-104.88,0,255,0,0,100,1,1
51,698,722,166.408,0,255,0,0,100,1,1
