### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,1651,4060,-127.639,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3770,6452,1
1,9966,7192,1
2,5832,8955,1
3,1648,3989,1
4,492,7763,1
5,1304,7644,1
6,1819,8188,1
7,5679,3708,1
8,2316,6929,1
9,3295,4714,1
10,2550,6097,1
11,6755,1712,1
12,7227,9382,1
13,3941,1938,1
14,9394,6183,1
15,5357,6702,1
16,4205,432,1
17,1542,6247,1
18,6713,3832,1
19,7599,7027,1
20,5969,779,1
21,5130,1859,1
22,9745,9541,1
23,707,9793,1
24,6494,1309,1
25,7931,2069,1
26,1987,8972,1
27,5433,5797,1
28,6326,9042,1
29,1433,73,1
30,7504,1621,1
31,3793,6592,1
32,167,1080,1
33,215,2631,1
34,4862,8970,1
35,6565,9780,1
36,707,7579,1
37,7992,4161,1
38,6304,1308,1
39,2180,6123,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
