### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,542,7517,51.6991,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,9187,367,1
1,1123,4438,1
2,7215,8237,1
3,3592,5397,1
4,5903,7510,1
5,2222,6794,1
6,4640,5610,1
7,3332,3022,1
8,9705,4672,1
9,6819,358,1
10,6828,3563,1
11,163,674,1
12,5312,2138,1
13,848,8400,1
14,1590,6352,1
15,6796,5740,1
16,7950,6116,1
17,1244,123,1
18,6081,9454,1
19,3169,8201,1
20,2550,5473,1
21,3417,4140,1
22,9823,3477,1
23,6704,7633,1
24,5206,4778,1
25,1092,6327,1
26,8883,7961,1
27,8405,4438,1
28,2214,6398,1
29,4426,491,1
30,7200,3549,1
31,3677,1540,1
32,6562,1405,1
33,5214,3646,1
34,7942,8054,1
35,3274,8458,1
36,5267,7677,1
37,9756,8509,1
38,6443,3615,1
39,3548,8294,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
