### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6853,1827,124.067,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,9131,8446,1
1,9689,7320,1
2,3767,6504,1
3,7647,640,1
4,9631,7534,1
5,84,7560,1
6,7184,1118,1
7,5954,2906,1
8,3595,7379,1
9,9222,6320,1
10,7411,5159,1
11,1060,922,1
12,3432,3979,1
13,8200,1148,1
14,6357,6272,1
15,1366,8372,1
16,9476,3748,1
17,8894,4759,1
18,1213,412,1
19,5910,2572,1
20,3457,6872,1
21,9398,1453,1
22,9713,7066,1
23,6332,3423,1
24,4974,6544,1
25,7736,6826,1
26,5937,3960,1
27,3379,5409,1
28,2476,4416,1
29,8624,7792,1
30,530,3228,1
31,7619,1206,1
32,4335,9943,1
33,5857,161,1
34,123,5188,1
35,7892,4234,1
36,540,2164,1
37,7872,4447,1
38,9520,8821,1
39,9805,7793,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
