### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3582,4100,-46.2183,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5344,6240,1
1,3386,9892,1
2,9920,9618,1
3,3288,312,1
4,3892,5128,1
5,2297,4560,1
6,7733,9380,1
7,7447,4556,1
8,1184,5175,1
9,8454,2501,1
10,3793,176,1
11,388,6474,1
12,7315,155,1
13,5543,1860,1
14,1485,2628,1
15,7814,9782,1
16,1884,7715,1
17,9681,8653,1
18,4942,5981,1
19,7974,4524,1
20,4956,9149,1
21,6517,2856,1
22,6857,6776,1
23,2097,240,1
24,2794,7072,1
25,8720,9063,1
26,3373,856,1
27,5055,1246,1
28,8552,3756,1
29,7939,7068,1
30,1340,742,1
31,5693,660,1
32,1212,6727,1
33,4266,7191,1
34,9326,5387,1
35,8809,2891,1
36,7969,5348,1
37,672,3148,1
38,7744,7994,1
39,3803,3315,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
