### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,8977,3993,-108.283,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,6268,7563,1
1,7189,7373,1
2,8514,3477,1
3,2966,9660,1
4,5203,8175,1
5,7255,4016,1
6,9524,6111,1
7,5383,6515,1
8,3164,2229,1
9,896,6838,1
10,8330,7937,1
11,9980,3975,1
12,7104,2483,1
13,2162,5241,1
14,2274,2524,1
15,3821,5666,1
16,1599,9760,1
17,4402,5220,1
18,9099,8901,1
19,8514,708,1
20,4794,8247,1
21,1434,153,1
22,152,659,1
23,6168,6618,1
24,4108,4242,1
25,346,7418,1
26,8228,1777,1
27,9238,1637,1
28,4055,7167,1
29,7285,8748,1
30,2763,8682,1
31,5058,1773,1
32,1300,4661,1
33,4277,6506,1
34,9705,3876,1
35,6320,4190,1
36,3358,6058,1
37,7289,1024,1
38,417,5876,1
39,3933,7861,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
