### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5082,5620,126.765,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3354,9722,1
1,6353,9621,1
2,3921,9296,1
3,5009,7422,1
4,6030,6721,1
5,850,5227,1
6,2144,183,1
7,9054,1829,1
8,4838,8699,1
9,8946,3107,1
10,9844,1887,1
11,97,8373,1
12,1309,6467,1
13,2906,1794,1
14,8223,9442,1
15,6523,3152,1
16,4198,9291,1
17,6844,8454,1
18,1874,4044,1
19,5734,8877,1
20,7148,4442,1
21,5312,4842,1
22,3079,569,1
23,4358,3266,1
24,1582,5902,1
25,7276,6706,1
26,3364,6092,1
27,1222,5521,1
28,341,49,1
29,5958,1068,1
30,8666,7737,1
31,6981,8534,1
32,9236,5027,1
33,2016,377,1
34,7441,9108,1
35,6944,4410,1
36,3042,1746,1
37,4209,5791,1
38,97,1366,1
39,1764,9979,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
