### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7390,2552,87.0321,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,6731,2897,1
1,4246,1826,1
2,9299,9111,1
3,1090,814,1
4,292,1400,1
5,4767,1829,1
6,2187,447,1
7,4184,277,1
8,2359,5758,1
9,4602,7169,1
10,5774,2155,1
11,942,244,1
12,4429,2901,1
13,8789,3124,1
14,9951,9156,1
15,4046,5306,1
16,7451,1729,1
17,6507,521,1
18,2283,4247,1
19,2188,5161,1
20,9510,6764,1
21,916,9023,1
22,8166,2876,1
23,5312,1725,1
24,3775,5829,1
25,8708,3954,1
26,796,5199,1
27,3977,6471,1
28,8086,8255,1
29,8020,5802,1
30,7006,8424,1
31,342,5131,1
32,2461,489,1
33,6836,9421,1
34,7615,1108,1
35,2376,5285,1
36,9180,2653,1
37,9425,4912,1
38,3291,8752,1
39,4351,2010,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
