### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3405,2669,106.578,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,9930,3486,1
1,8356,4514,1
2,5330,5134,1
3,6781,4212,1
4,5845,2240,1
5,8397,1913,1
6,4713,800,1
7,2301,3263,1
8,6292,9942,1
9,588,899,1
10,213,8448,1
11,4530,7115,1
12,1206,6128,1
13,2868,7677,1
14,4513,8368,1
15,5517,7313,1
16,6960,3099,1
17,5835,1023,1
18,762,2403,1
19,5392,8131,1
20,2081,3732,1
21,7336,4250,1
22,1373,6936,1
23,1599,7362,1
24,4534,6435,1
25,7206,4638,1
26,4917,722,1
27,9321,3413,1
28,1160,8231,1
29,9184,625,1
30,5157,9714,1
31,4229,1143,1
32,930,3081,1
33,4008,6848,1
34,5357,3637,1
35,4916,8819,1
36,3239,2019,1
37,2201,8376,1
38,9912,9252,1
39,8974,1737,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
