### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3862,8260,-0.299431,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5234,3448,1
1,858,6319,1
2,768,8430,1
3,4225,7792,1
4,2876,9324,1
5,3152,9881,1
6,2849,6064,1
7,2696,6218,1
8,2113,9430,1
9,7693,7610,1
10,4461,1541,1
11,5592,7618,1
12,4807,3804,1
13,8352,4757,1
14,4683,6844,1
15,2440,6480,1
16,1961,1943,1
17,7549,710,1
18,7064,5849,1
19,6643,6539,1
20,6847,3949,1
21,9253,1547,1
22,4271,2438,1
23,9750,1467,1
24,5012,3096,1
25,8362,1959,1
26,4366,1413,1
27,2842,7006,1
28,5675,3237,1
29,9388,7799,1
30,9944,2280,1
31,9671,1282,1
32,9293,2693,1
33,5542,5020,1
34,4096,3601,1
35,8764,5447,1
36,839,4591,1
37,3289,3317,1
38,7213,5551,1
39,5682,7023,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
