### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,1607,9144,147.139,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,4152,7545,1
1,6977,7091,1
2,5173,5878,1
3,2536,5200,1
4,5668,1761,1
5,638,9880,1
6,4919,8623,1
7,113,2052,1
8,3638,1461,1
9,5148,993,1
10,5931,6304,1
11,4863,2111,1
12,7477,1882,1
13,5568,1477,1
14,827,1834,1
15,6454,5071,1
16,601,1146,1
17,5695,861,1
18,2494,8360,1
19,6380,3053,1
20,7106,4185,1
21,8171,4220,1
22,6537,7880,1
23,1107,2943,1
24,2203,8571,1
25,9033,2694,1
26,6809,5332,1
27,9778,4482,1
28,2178,4043,1
29,9281,1794,1
30,8673,4333,1
31,5768,9400,1
32,156,3721,1
33,4306,5271,1
34,2163,8324,1
35,5053,1959,1
36,9642,7602,1
37,7307,7980,1
38,6367,7582,1
39,137,2888,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
