### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6971,9302,-160.928,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,5525,301,1
1,5931,9515,1
2,4487,2858,1
3,4617,6708,1
4,1137,8891,1
5,691,44,1
6,208,2931,1
7,3419,9583,1
8,1709,9559,1
9,1210,4459,1
10,9731,8617,1
11,7680,526,1
12,3430,6982,1
13,3722,5038,1
14,7324,8123,1
15,5082,5233,1
16,9857,9364,1
17,4530,8010,1
18,4793,2862,1
19,8348,2322,1
20,3638,5994,1
21,3766,4031,1
22,4521,9524,1
23,8008,3539,1
24,5628,4964,1
25,2362,598,1
26,353,5172,1
27,7300,1105,1
28,4725,9084,1
29,2543,1688,1
30,498,6538,1
31,5918,2403,1
32,2785,948,1
33,5651,9420,1
34,8584,1701,1
35,9437,9612,1
36,6266,3482,1
37,5948,1505,1
38,3924,4062,1
39,887,8270,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
