### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,9582,3467,168.832,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,1121,3942,1
1,4059,4868,1
2,3379,9077,1
3,673,7480,1
4,9037,9010,1
5,2738,4907,1
6,7841,5413,1
7,4452,7016,1
8,5333,8395,1
9,986,5334,1
10,2944,5431,1
11,9364,521,1
12,919,2747,1
13,1490,6854,1
14,4585,5452,1
15,1852,902,1
16,697,5496,1
17,9248,8308,1
18,8796,8309,1
19,6091,8975,1
20,6025,307,1
21,8766,3341,1
22,7854,4771,1
23,4379,6790,1
24,4887,5357,1
25,1914,9386,1
26,2363,3622,1
27,366,2858,1
28,8121,1519,1
29,221,3463,1
30,4367,5271,1
31,7511,4345,1
32,6652,9598,1
33,7971,5360,1
34,2910,7365,1
35,6542,18,1
36,7213,386,1
37,5008,7238,1
38,9301,3271,1
39,435,5604,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
