### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,528,592,87.6376,0,255,0,0,100,1,1
1,482,832,-152.816,0,255,0,0,100,1,1
2,798,349,147.314,0,255,0,0,100,1,1
3,445,288,36.3916,0,255,0,0,100,1,1
4,827,632,61.5126,0,255,0,0,100,1,1
5,382,725,179.665,0,255,0,0,100,1,1
6,805,622,-178.065,0,255,0,0,100,1,1
7,682,742,163.43,0,255,0,0,100,1,1
8,795,680,79.9598,0,255,0,0,100,1,1
9,810,558,-10.0936,0,255,0,0,100,1,1
10,732,837,29.0585,0,255,0,0,100,1,1
11,660,348,-65.7789,0,255,0,0,100,1,1
12,148,749,64.4743,0,255,0,0,100,1,1
13,546,926,-25.6814,0,255,0,0,100,1,1
14,907,368,123.23,0,255,0,0,100,1,1
15,601,865,61.7646,0,255,0,0,100,1,1
16,503,43,125.859,0,255,0,0,100,1,1
17,292,815,-156.841,0,255,0,0,100,1,1
18,454,602,-20.4099,0,255,0,0,100,1,1
19,471,872,-33.66,0,255,0,0,100,1,1
20,908,688,83.5176,0,255,0,0,100,1,1
21,665,137,-173.336,0,255,0,0,100,1,1
22,583,687,137.461,0,255,0,0,100,1,1
23,345,437,102.085,0,255,0,0,100,1,1
24,167,531,-139.369,0,255,0,0,100,1,1
25,670,639,51.5913,0,255,0,0,100,1,1
26,90,420,-147.873,0,255,0,0,100,1,1
27,206,348,113.156,0,255,0,0,100,1,1
28,798,426,68.6997,0,255,0,0,100,1,1
29,839,811,-59.0042,0,255,0,0,100,1,1
30,678,827,-4.27939,0,255,0,0,100,1,1
31,561,569,133.334,0,255,0,0,100,1,1
32,223,841,-179.438,0,255,0,0,100,1,1
33,886,251,92.3081,0,255,0,0,100,1,1
34,463,570,152.449,0,255,0,0,100,1,1
35,859,435,-61.3207,0,255,0,0,100,1,1
36,673,268,64.7032,0,255,0,0,100,1,1
37,309,601,46.7588,0,255,0,0,100,1,1
38,914,451,107.58,0,255,0,0,100,1,1
39,608,47,2.26966,0,255,0,0,100,1,1
40,314,167,-85.488,0,255,0,0,100,1,1
41,135,237,-63.1863,0,255,0,0,100,1,1
42,641,263,-81.3095,0,255,0,0,100,1,1
43,705,492,47.9568,0,255,0,0,100,1,1
44,606,787,155.913,0,255,0,0,100,1,1
45,677,689,-47.6868,0,255,0,0,100,1,1
46,100,549,1.00177,0,255,0,0,100,1,1
47,318,690,168.908,0,255,0,0,100,1,1
48,799,563,154.284,0,255,0,0,100,1,1
49,879,360,-27.5594,0,255,0,0,100,1,1
50,528,598,-136.688,0,255,0,0,100,1,1
51,586,951,110.173,0,255,0,0,100,1,1
52,632,537,28.2102,0,255,0,0,100,1,1
53,361,338,-33.7527,0,255,0,0,100,1,1
54,493,524,-67.8278,0,255,0,0,100,1,1
55,337,897,128.883,0,255,0,0,100,1,1
56,485,616,48.6992,0,255,0,0,100,1,1
57,369,505,-69.9027,0,255,0,0,100,1,1
58,843,492,-112.17,0,255,0,0,100,1,1
59,733,659,90.1567,0,255,0,0,100,1,1
60,510,769,3.17585,0,255,0,0,100,1,1
61,389,172,106.473,0,255,0,0,100,1,1
62,465,307,-172.136,0,255,0,0,100,1,1
63,792,813,-69.0744,0,255,0,0,100,1,1
64,71,350,-174.598,0,255,0,0,100,1,1
65,817,628,138.131,0,255,0,0,100,1,1
66,600,324,-154.72,0,255,0,0,100,1,1
67,400,836,54.6901,0,255,0,0,100,1,1
68,627,771,68.8895,0,255,0,0,100,1,1
69,632,644,-34.8083,0,255,0,0,100,1,1
70,256,427,-35.3275,0,255,0,0,100,1,1
71,865,617,-114.057,0,255,0,0,100,1,1
72,542,266,103.404,0,255,0,0,100,1,1
73,166,711,95.6621,0,255,0,0,100,1,1
74,417,318,107.587,0,255,0,0,100,1,1
75,945,475,-59.8262,0,255,0,0,100,1,1
76,304,244,89.4352,0,255,0,0,100,1,1
77,848,223,37.915,0,255,0,0,100,1,1
78,208,500,-163.988,0,255,0,0,100,1,1
79,477,691,159.826,0,255,0,0,100,1,1
80,471,858,119.943,0,255,0,0,100,1,1
81,618,725,179.522,0,255,0,0,100,1,1
82,672,324,-32.7716,0,255,0,0,100,1,1
83,156,712,-85.169,0,255,0,0,100,1,1
84,560,164,114.335,0,255,0,0,100,1,1
85,801,824,37.4258,0,255,0,0,100,1,1
86,277,323,-122.632,0,255,0,0,100,1,1
