### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3097,9814,94.7514,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,9238,8487,1
1,3968,6937,1
2,6892,2656,1
3,367,4632,1
4,3820,6818,1
5,2662,9282,1
6,3364,4565,1
7,5331,6440,1
8,8628,5941,1
9,6902,242,1
10,4497,7356,1
11,7304,6317,1
12,5622,5946,1
13,6033,55,1
14,8766,3682,1
15,767,5414,1
16,5203,4078,1
17,4191,1976,1
18,6928,6743,1
19,9685,4332,1
20,7858,1209,1
21,2661,2427,1
22,744,5236,1
23,176,1644,1
24,4231,7801,1
25,1801,5290,1
26,6906,898,1
27,7864,4132,1
28,4446,7542,1
29,6673,8359,1
30,8969,8089,1
31,9471,7560,1
32,9535,8440,1
33,4740,6921,1
34,224,8654,1
35,1006,7705,1
36,281,933,1
37,6662,6689,1
38,8813,952,1
39,4729,9842,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
