### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6396,8132,84.6008,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,6181,9733,1
1,5766,8183,1
2,8486,263,1
3,8519,5754,1
4,3961,5035,1
5,7493,3883,1
6,490,1797,1
7,6612,8134,1
8,5075,3705,1
9,6452,8355,1
10,1394,496,1
11,3071,4224,1
12,9276,2086,1
13,8362,3297,1
14,5264,4009,1
15,287,1829,1
16,9423,3487,1
17,5435,9025,1
18,8333,1020,1
19,8144,2980,1
20,5630,4596,1
21,172,918,1
22,8287,4858,1
23,478,6961,1
24,1447,6059,1
25,5158,1648,1
26,8905,4431,1
27,1140,6485,1
28,5020,2839,1
29,665,6325,1
30,6603,4484,1
31,3466,8996,1
32,8460,69,1
33,8851,4247,1
34,7824,5734,1
35,882,6017,1
36,5107,613,1
37,7108,2155,1
38,4181,6899,1
39,237,2871,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
