### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,2617,6003,-127.781,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,9361,1428,1
1,6102,4986,1
2,7889,8268,1
3,7276,5421,1
4,2688,758,1
5,637,9422,1
6,6781,1020,1
7,7042,79,1
8,3129,9696,1
9,8788,7906,1
10,934,6290,1
11,1457,7283,1
12,4169,5468,1
13,8155,7612,1
14,7017,2131,1
15,5009,5523,1
16,606,380,1
17,3600,579,1
18,6468,3133,1
19,2119,8487,1
20,1140,2804,1
21,8899,6678,1
22,7343,8041,1
23,9462,4824,1
24,3435,896,1
25,1576,1939,1
26,1806,6224,1
27,5669,3606,1
28,7695,7772,1
29,8014,6627,1
30,4221,252,1
31,854,3909,1
32,8909,8490,1
33,2523,1099,1
34,7419,7404,1
35,5630,1170,1
36,1702,4746,1
37,2845,1332,1
38,8911,3285,1
39,6078,1385,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
