### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5257,1808,-86.2217,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,1200,293,1
1,571,1354,1
2,9160,3469,1
3,8787,9494,1
4,6378,8488,1
5,5436,6447,1
6,9327,9192,1
7,4968,3916,1
8,7403,4182,1
9,3691,5062,1
10,415,3653,1
11,8590,6835,1
12,6708,3131,1
13,9380,1481,1
14,4163,8166,1
15,7222,5800,1
16,8027,9243,1
17,7965,4667,1
18,222,7804,1
19,2501,7431,1
20,2492,596,1
21,2050,8646,1
22,5659,4550,1
23,2430,2068,1
24,7361,2258,1
25,2302,1415,1
26,1390,673,1
27,4192,5955,1
28,6105,4396,1
29,2660,8412,1
30,2139,642,1
31,6426,8637,1
32,3001,6244,1
33,2482,4035,1
34,911,6532,1
35,3845,785,1
36,5298,9657,1
37,5130,3166,1
38,2461,1461,1
39,5446,7833,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
