### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6397,5302,34.1826,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3260,689,1
1,525,9602,1
2,8238,9761,1
3,262,5053,1
4,4939,4599,1
5,3673,3877,1
6,5445,1881,1
7,6917,4578,1
8,8010,6223,1
9,4097,135,1
10,6877,9123,1
11,6489,3398,1
12,6110,7111,1
13,2857,9703,1
14,4380,4943,1
15,5974,2278,1
16,8663,5522,1
17,5555,5730,1
18,7914,9116,1
19,170,8604,1
20,8371,6428,1
21,5158,3698,1
22,8102,2143,1
23,8876,1393,1
24,3159,166,1
25,4472,76,1
26,8598,6829,1
27,4939,8735,1
28,2882,8294,1
29,5923,5203,1
30,8748,5042,1
31,7904,7658,1
32,7193,1469,1
33,7187,5100,1
34,431,7478,1
35,7853,4698,1
36,4502,9147,1
37,185,1789,1
38,7477,4818,1
39,6741,5134,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
