### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3703,2481,149.234,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,2060,5904,1
1,4412,833,1
2,6390,9616,1
3,246,2669,1
4,6397,1491,1
5,4051,3606,1
6,1456,3590,1
7,9375,3542,1
8,7216,8522,1
9,7096,113,1
10,5613,262,1
11,1418,6900,1
12,8974,7379,1
13,233,8296,1
14,8789,387,1
15,9185,9460,1
16,3297,1340,1
17,4948,6465,1
18,7506,4169,1
19,9794,8157,1
20,2093,9802,1
21,9657,6583,1
22,376,2905,1
23,8077,5436,1
24,2239,3521,1
25,9679,7767,1
26,1963,4188,1
27,3211,5205,1
28,4260,5263,1
29,9692,9465,1
30,2330,4356,1
31,5304,9602,1
32,5656,781,1
33,1648,4100,1
34,5576,3842,1
35,4016,5008,1
36,9484,5170,1
37,9147,4547,1
38,9193,9699,1
39,9564,853,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
