### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,3715,2668,-122.501,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,7363,1347,1
1,7566,7377,1
2,7691,3628,1
3,1610,5864,1
4,1178,4074,1
5,9605,8362,1
6,4559,6645,1
7,473,9213,1
8,3455,8624,1
9,752,9843,1
10,6383,9013,1
11,1549,3184,1
12,2737,4490,1
13,7498,8145,1
14,8439,8302,1
15,993,7059,1
16,9118,7612,1
17,1735,6926,1
18,758,1608,1
19,8867,7141,1
20,218,1089,1
21,7674,6480,1
22,5400,9131,1
23,7261,7568,1
24,7882,2448,1
25,4153,126,1
26,6648,2674,1
27,2553,8873,1
28,5272,5434,1
29,9940,562,1
30,1447,2238,1
31,1644,1668,1
32,684,629,1
33,5903,7767,1
34,6152,1307,1
35,7124,267,1
36,994,2734,1
37,3291,4787,1
38,6414,1574,1
39,3344,1101,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
