### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6802,9083,-14.4422,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,1413,6056,1
1,2861,7224,1
2,2008,1918,1
3,5394,9327,1
4,9242,913,1
5,7294,6377,1
6,8272,9070,1
7,2140,1801,1
8,9965,4471,1
9,9687,2864,1
10,241,6219,1
11,1929,6850,1
12,5527,8642,1
13,6208,7308,1
14,3587,5523,1
15,5421,5910,1
16,721,7784,1
17,9221,6114,1
18,1958,5807,1
19,1845,9789,1
20,9215,3908,1
21,318,5859,1
22,1299,6228,1
23,7486,4235,1
24,6308,8506,1
25,9618,1452,1
26,8028,6152,1
27,3623,3975,1
28,4743,1161,1
29,5934,2627,1
30,448,6438,1
31,4280,4539,1
32,9939,3231,1
33,6907,4810,1
34,317,4080,1
35,1490,8190,1
36,2916,3843,1
37,2796,6994,1
38,935,784,1
39,2730,3570,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
