### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,7628,5501,25.2294,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,2306,6953,1
1,2552,5371,1
2,9119,7684,1
3,7226,8271,1
4,5680,4618,1
5,8892,3508,1
6,7606,3234,1
7,8233,564,1
8,7121,5387,1
9,4960,1676,1
10,8063,8674,1
11,8334,8899,1
12,4610,4867,1
13,9883,9061,1
14,77,3104,1
15,5711,6163,1
16,8338,7433,1
17,5153,734,1
18,1229,7393,1
19,3209,7569,1
20,6772,7361,1
21,140,4923,1
22,5942,6163,1
23,2184,4849,1
24,5025,2690,1
25,2235,3670,1
26,3119,9572,1
27,7566,5209,1
28,8477,5904,1
29,1310,9508,1
30,5138,5132,1
31,1473,9055,1
32,8396,3242,1
33,693,7842,1
34,8520,215,1
35,7310,5671,1
36,7708,9440,1
37,1439,4168,1
38,8151,113,1
39,6644,3330,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
