### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,796,2159,16.1941,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,455,3845,1
1,3969,3188,1
2,5485,9332,1
3,2000,1486,1
4,6527,7733,1
5,323,8313,1
6,1951,7908,1
7,2103,4582,1
8,2969,597,1
9,8287,9008,1
10,2141,9124,1
11,7518,3649,1
12,949,4320,1
13,118,9823,1
14,989,4796,1
15,3934,2835,1
16,5168,8873,1
17,7947,4900,1
18,8675,4295,1
19,8222,8511,1
20,5997,5695,1
21,5625,4979,1
22,3228,2613,1
23,5159,6492,1
24,9045,5691,1
25,3727,8700,1
26,2224,8327,1
27,419,8066,1
28,7367,7511,1
29,7237,5675,1
30,5871,1079,1
31,6179,6639,1
32,8569,9795,1
33,5226,1621,1
34,2289,6104,1
35,836,4142,1
36,6693,9900,1
37,9333,142,1
38,6471,2376,1
39,8726,5760,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
