### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,2624,3656,177.554,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3886,3157,1
1,4268,8409,1
2,9952,1493,1
3,9289,2332,1
4,3666,931,1
5,1192,622,1
6,9350,5785,1
7,6170,206,1
8,4211,6378,1
9,6228,1834,1
10,8621,8551,1
11,7159,5241,1
12,9619,9123,1
13,5782,7586,1
14,6594,5564,1
15,1277,2525,1
16,1582,4049,1
17,3404,7983,1
18,7271,945,1
19,4316,9932,1
20,5876,1843,1
21,5638,4258,1
22,5182,2981,1
23,8061,1518,1
24,2932,368,1
25,6294,552,1
26,7651,758,1
27,443,528,1
28,7435,9709,1
29,9325,7535,1
30,5475,8619,1
31,8914,4167,1
32,9713,3991,1
33,5069,596,1
34,884,2606,1
35,8795,5599,1
36,5656,5531,1
37,4602,6430,1
38,6313,6593,1
39,4999,2500,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
