### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,9013,6367,13.1833,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,4641,9447,1
1,4182,8929,1
2,6022,4472,1
3,2396,3798,1
4,6227,2504,1
5,2817,5701,1
6,5473,9574,1
7,832,1204,1
8,1528,6964,1
9,6113,1526,1
10,3345,3576,1
11,7352,4292,1
12,887,9879,1
13,2046,1272,1
14,3886,2864,1
15,5194,4739,1
16,2118,7045,1
17,7286,9703,1
18,2977,6334,1
19,2774,238,1
20,1872,9608,1
21,4764,9217,1
22,9626,1919,1
23,1104,1985,1
24,1746,9421,1
25,7071,3313,1
26,4675,6186,1
27,1010,2287,1
28,1789,8255,1
29,3511,7147,1
30,6434,5937,1
31,9883,1257,1
32,665,6622,1
33,4801,3343,1
34,6690,6077,1
35,7889,4163,1
36,1796,1504,1
37,4361,2971,1
38,3467,8997,1
39,3527,5333,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
