### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,5683,9645,-43.1365,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,3819,1085,1
1,4824,3061,1
2,743,8856,1
3,2158,2360,1
4,7507,8922,1
5,2830,8222,1
6,3600,7860,1
7,8778,7870,1
8,3353,1387,1
9,741,9439,1
10,188,831,1
11,8565,5071,1
12,3713,4967,1
13,9041,4268,1
14,2656,5596,1
15,6478,1956,1
16,7774,9107,1
17,8222,4591,1
18,3593,3074,1
19,6176,9390,1
20,1167,8486,1
21,7791,7300,1
22,1124,3040,1
23,6259,3344,1
24,141,5359,1
25,9651,1963,1
26,4408,8823,1
27,2761,3106,1
28,7605,3318,1
29,4212,6525,1
30,588,189,1
31,7598,884,1
32,6819,6725,1
33,1643,4967,1
34,3777,1970,1
35,426,8534,1
36,764,8518,1
37,1812,5647,1
38,8719,9762,1
39,7502,3997,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
