### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,6081,2273,10.8619,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
0,4296,1016,1
1,4297,2748,1
2,4745,1985,1
3,5568,8716,1
4,7641,6285,1
5,4961,5228,1
6,7635,2845,1
7,1764,3877,1
8,993,5345,1
9,8776,1548,1
10,6155,9963,1
11,573,2862,1
12,7739,1223,1
13,3116,3754,1
14,2309,8225,1
15,6824,6864,1
16,1836,223,1
17,799,5162,1
18,5298,2398,1
19,1839,9355,1
20,6967,3153,1
21,8928,3807,1
22,8286,3541,1
23,23,2749,1
24,790,3202,1
25,1756,3541,1
26,1048,2692,1
27,3563,5139,1
28,1615,9827,1
29,4775,9825,1
30,8507,1289,1
31,2771,5643,1
32,1837,6122,1
33,8599,6543,1
34,5977,799,1
35,7631,7427,1
36,821,9279,1
37,3931,3136,1
38,5513,7798,1
39,2381,1988,1
### ### ###
#
# Landmarks
#
# id, x, y
#
#
